timestamp,x,y,z,wind_speed_x,wind_speed_y,wind_speed_z
0.00000000,186.41000000,-42.82200000,0.00007000,13.40500000,-0.07470900,0.10172000
0.00000000,195.38000000,-42.82200000,0.00007000,13.39100000,-0.08815200,0.10815000
0.00000000,204.36000000,-42.82200000,0.00007000,13.40300000,-0.08709400,0.11247000
0.00000000,213.33000000,-42.82200000,0.00007000,13.40300000,-0.08709400,0.11247000
0.00000000,222.31000000,-42.82200000,0.00007000,13.40200000,-0.07379800,0.10930000
0.00000000,231.28000000,-42.82200000,0.00007000,13.40200000,-0.07379800,0.10930000
0.00000000,240.26000000,-42.82200000,0.00007000,13.36500000,-0.05800500,0.10053000
0.00000000,249.23000000,-42.82200000,0.00007000,13.30400000,-0.05279800,0.09194500
0.00000000,258.21000000,-42.82200000,0.00007000,13.30400000,-0.05279800,0.09194500
0.00000000,267.18000000,-42.82200000,0.00007000,13.22700000,-0.02246200,0.08608900
0.00000000,276.15000000,-42.82200000,0.00007000,13.13600000,-0.00697950,0.08361900
0.00000000,285.13000000,-42.82200000,0.00007000,13.13600000,-0.00697950,0.08361900
0.00000000,294.10000000,-42.82200000,0.00007000,13.05000000,-0.00224370,0.08390000
0.00000000,303.08000000,-42.82200000,0.00007000,12.97800000,0.00044815,0.08497700
0.00000000,312.05000000,-42.82200000,0.00007000,12.97800000,0.00044815,0.08497700
0.00000000,321.03000000,-42.82200000,0.00007000,12.88600000,0.00826670,0.08713000
0.00000000,330.00000000,-42.82200000,0.00007000,12.88600000,0.00826670,0.08713000
0.00000000,-20.00000000,-35.64300000,0.00007000,10.01900000,-0.14073000,0.01249600
0.00000000,-11.02500000,-35.64300000,0.00007000,10.01900000,-0.14073000,0.01249600
0.00000000,-2.05110000,-35.64300000,0.00007000,10.15100000,-0.40232000,0.04613800
0.00000000,6.92320000,-35.64300000,0.00007000,10.15100000,-0.40232000,0.04613800
0.00000000,15.89800000,-35.64300000,0.00007000,10.42000000,-0.65352000,0.08489100
0.00000000,24.87200000,-35.64300000,0.00007000,10.81300000,-0.85669000,0.12250000
0.00000000,33.84600000,-35.64300000,0.00007000,10.81300000,-0.85669000,0.12250000
0.00000000,42.82100000,-35.64300000,0.00007000,11.27500000,-0.96815000,0.15429000
0.00000000,51.79500000,-35.64300000,0.00007000,11.73200000,-1.01160000,0.17805000
0.00000000,60.76900000,-35.64300000,0.00007000,11.73200000,-1.01160000,0.17805000
0.00000000,69.74400000,-35.64300000,0.00007000,12.17600000,-1.06280000,0.19745000
0.00000000,78.71800000,-35.64300000,0.00007000,12.64900000,-1.07920000,0.22008000
0.00000000,87.69200000,-35.64300000,0.00007000,12.64900000,-1.07920000,0.22008000
0.00000000,96.66700000,-35.64300000,0.00007000,13.11100000,-0.98334000,0.23844000
0.00000000,105.64000000,-35.64300000,0.00007000,13.11100000,-0.98334000,0.23844000
0.00000000,114.62000000,-35.64300000,0.00007000,13.46300000,-0.82519000,0.24327000
0.00000000,123.59000000,-35.64300000,0.00007000,13.68300000,-0.65992000,0.23572000
0.00000000,132.56000000,-35.64300000,0.00007000,13.68300000,-0.65992000,0.23572000
0.00000000,141.54000000,-35.64300000,0.00007000,13.78400000,-0.50237000,0.22149000
0.00000000,150.51000000,-35.64300000,0.00007000,13.78500000,-0.36985000,0.20590000
0.00000000,159.49000000,-35.64300000,0.00007000,13.78500000,-0.36985000,0.20590000
0.00000000,168.46000000,-35.64300000,0.00007000,13.71500000,-0.30785000,0.19571000
0.00000000,177.44000000,-35.64300000,0.00007000,13.64000000,-0.34327000,0.20153000
0.00000000,186.41000000,-35.64300000,0.00007000,13.64000000,-0.34327000,0.20153000
0.00000000,195.38000000,-35.64300000,0.00007000,13.62500000,-0.39048000,0.22190000
0.00000000,204.36000000,-35.64300000,0.00007000,13.63700000,-0.36648000,0.23433000
0.00000000,213.33000000,-35.64300000,0.00007000,13.63700000,-0.36648000,0.23433000
0.00000000,222.31000000,-35.64300000,0.00007000,13.60800000,-0.30651000,0.23287000
0.00000000,231.28000000,-35.64300000,0.00007000,13.60800000,-0.30651000,0.23287000
0.00000000,240.26000000,-35.64300000,0.00007000,13.52200000,-0.23279000,0.22303000
0.00000000,249.23000000,-35.64300000,0.00007000,13.43100000,-0.24584000,0.21608000
0.00000000,258.21000000,-35.64300000,0.00007000,13.43100000,-0.24584000,0.21608000
0.00000000,267.18000000,-35.64300000,0.00007000,13.26400000,-0.20722000,0.21414000
0.00000000,276.15000000,-35.64300000,0.00007000,13.02800000,-0.21070000,0.21805000
0.00000000,285.13000000,-35.64300000,0.00007000,13.02800000,-0.21070000,0.21805000
0.00000000,294.10000000,-35.64300000,0.00007000,12.79700000,-0.22209000,0.22203000
0.00000000,303.08000000,-35.64300000,0.00007000,12.58500000,-0.23179000,0.22507000
0.00000000,312.05000000,-35.64300000,0.00007000,12.58500000,-0.23179000,0.22507000
0.00000000,321.03000000,-35.64300000,0.00007000,12.29800000,-0.23033000,0.22280000
0.00000000,330.00000000,-35.64300000,0.00007000,12.29800000,-0.23033000,0.22280000
0.00000000,-20.00000000,-28.46300000,0.00007000,10.01900000,-0.14073000,0.01249600
0.00000000,-11.02500000,-28.46300000,0.00007000,10.01900000,-0.14073000,0.01249600
0.00000000,-2.05110000,-28.46300000,0.00007000,10.15100000,-0.40232000,0.04613800
0.00000000,6.92320000,-28.46300000,0.00007000,10.15100000,-0.40232000,0.04613800
0.00000000,15.89800000,-28.46300000,0.00007000,10.42000000,-0.65352000,0.08489100
0.00000000,24.87200000,-28.46300000,0.00007000,10.81300000,-0.85669000,0.12250000
0.00000000,33.84600000,-28.46300000,0.00007000,10.81300000,-0.85669000,0.12250000
0.00000000,42.82100000,-28.46300000,0.00007000,11.27500000,-0.96815000,0.15429000
0.00000000,51.79500000,-28.46300000,0.00007000,11.73200000,-1.01160000,0.17805000
0.00000000,60.76900000,-28.46300000,0.00007000,11.73200000,-1.01160000,0.17805000
0.00000000,69.74400000,-28.46300000,0.00007000,12.17600000,-1.06280000,0.19745000
0.00000000,78.71800000,-28.46300000,0.00007000,12.64900000,-1.07920000,0.22008000
0.00000000,87.69200000,-28.46300000,0.00007000,12.64900000,-1.07920000,0.22008000
0.00000000,96.66700000,-28.46300000,0.00007000,13.11100000,-0.98334000,0.23844000
0.00000000,105.64000000,-28.46300000,0.00007000,13.11100000,-0.98334000,0.23844000
0.00000000,114.62000000,-28.46300000,0.00007000,13.46300000,-0.82519000,0.24327000
0.00000000,123.59000000,-28.46300000,0.00007000,13.68300000,-0.65992000,0.23572000
0.00000000,132.56000000,-28.46300000,0.00007000,13.68300000,-0.65992000,0.23572000
0.00000000,141.54000000,-28.46300000,0.00007000,13.78400000,-0.50237000,0.22149000
0.00000000,150.51000000,-28.46300000,0.00007000,13.78500000,-0.36985000,0.20590000
0.00000000,159.49000000,-28.46300000,0.00007000,13.78500000,-0.36985000,0.20590000
0.00000000,168.46000000,-28.46300000,0.00007000,13.71500000,-0.30785000,0.19571000
0.00000000,177.44000000,-28.46300000,0.00007000,13.64000000,-0.34327000,0.20153000
0.00000000,186.41000000,-28.46300000,0.00007000,13.64000000,-0.34327000,0.20153000
0.00000000,195.38000000,-28.46300000,0.00007000,13.62500000,-0.39048000,0.22190000
0.00000000,204.36000000,-28.46300000,0.00007000,13.63700000,-0.36648000,0.23433000
0.00000000,213.33000000,-28.46300000,0.00007000,13.63700000,-0.36648000,0.23433000
0.00000000,222.31000000,-28.46300000,0.00007000,13.60800000,-0.30651000,0.23287000
0.00000000,231.28000000,-28.46300000,0.00007000,13.60800000,-0.30651000,0.23287000
0.00000000,240.26000000,-28.46300000,0.00007000,13.52200000,-0.23279000,0.22303000
0.00000000,249.23000000,-28.46300000,0.00007000,13.43100000,-0.24584000,0.21608000
0.00000000,258.21000000,-28.46300000,0.00007000,13.43100000,-0.24584000,0.21608000
0.00000000,267.18000000,-28.46300000,0.00007000,13.26400000,-0.20722000,0.21414000
0.00000000,276.15000000,-28.46300000,0.00007000,13.02800000,-0.21070000,0.21805000
